TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,STB,             1.00000,,YOY,             3.00000,,41 - 42
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,LCB,             3.00000,,,            41.00000,,
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,Backpack Electrofishing,BKT,             3.00000,Wild,Legal,             2.00000,Common,163-180
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,SKB,             1.00000,,,             5.00000,,47-53
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,SKB,             1.00000,,,             5.00000,,39-55
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,SKB,             1.00000,,,             5.00000,,35-50
        651484.00000,       4980415.00000,,           306.01100,C-08/08/2006-01,2006/08/08,,SKB,             1.00000,,,             3.00000,,41-42
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             2.00000,Common,52-58
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,60-70
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,FSD,             1.00000,Wild,,             1.00000,Present,
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,            13.00000,Common,161-235
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,WHS,             1.00000,Wild,,             1.00000,Present,
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,CCB,             1.00000,Wild,,             1.00000,Present,
        606768.00000,       5023827.00000,,           307.01260,C-08/08/2007-01,2007/08/08,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            12.00000,Common,93-150
        606392.00000,       5025693.00000,,           307.01280,C-08/08/2007-02,2007/08/08,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             1.00000,Present,74
        638288.00000,       4964156.00000,,           394.00300,C-08/09/1994-01,1994/08/09,Backpack Electrofishing,BNT,             1.00000,Unknown,YOY,            12.00000,,
        638288.00000,       4964156.00000,,           394.00300,C-08/09/1994-01,1994/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,YOY,            15.00000,,
        638288.00000,       4964156.00000,,           394.00300,C-08/09/1994-01,1994/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,YOY,             5.00000,,115-155
        531102.00000,       4950897.00000,,           302.00500,C-08/09/2002-01,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            15.00000,,50-74
        531102.00000,       4950897.00000,,           302.00500,C-08/09/2002-01,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             6.00000,,75-99
        531102.00000,       4950897.00000,,           302.00500,C-08/09/2002-01,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            12.00000,,100-124
        531102.00000,       4950897.00000,,           302.00500,C-08/09/2002-01,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,125-149
        531102.00000,       4950897.00000,,           302.00500,C-08/09/2002-01,2002/08/09,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,50-74
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             4.00000,,125-149
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            10.00000,,100-124
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             4.00000,,75-99
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,175-199
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             5.00000,,50-74
        531102.00000,       4950897.00000,,           302.00600,C-08/09/2002-02,2002/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,150-174
        551745.00000,       4905353.00000,,           305.00500,C-08/09/2005-01,2005/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            18.00000,,50-74
        551745.00000,       4905353.00000,,           305.00500,C-08/09/2005-01,2005/08/09,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             9.00000,,26-49
        644521.00000,       4979782.00000,Crow Brook,           306.01200,C-08/09/2006-01,2006/08/09,Backpack Electrofishing,WHS,             1.00000,,YOY,             7.00000,Present,29-53
        644521.00000,       4979782.00000,Crow Brook,           306.01200,C-08/09/2006-01,2006/08/09,Backpack Electrofishing,EEL,             1.00000,,,             6.00000,Present,130-355
        644521.00000,       4979782.00000,Crow Brook,           306.01200,C-08/09/2006-01,2006/08/09,Backpack Electrofishing,CMS,             1.00000,,YOY,            11.00000,Present,36-71
        542890.00000,       4935532.00000,Gilpatrick Brook,           306.01300,C-08/09/2006-02,2006/08/09,,EEL,             1.00000,Wild,,             3.00000,Present,63-177
        542890.00000,       4935532.00000,Gilpatrick Brook,           306.01300,C-08/09/2006-02,2006/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            20.00000,Present,55-92
        542890.00000,       4935532.00000,Gilpatrick Brook,           306.01300,C-08/09/2006-02,2006/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             2.00000,Present,112-122
        542890.00000,       4935532.00000,Gilpatrick Brook,           306.01300,C-08/09/2006-02,2006/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             2.00000,Present,176-200
        543064.00000,       4935375.00000,Gilpatrick Brook,           306.01400,C-08/09/2006-03,2006/08/09,,SRS,             1.00000,,Parr,             2.00000,Present,122-132
        543064.00000,       4935375.00000,Gilpatrick Brook,           306.01400,C-08/09/2006-03,2006/08/09,,EEL,             1.00000,,,             1.00000,Present,
        543064.00000,       4935375.00000,Gilpatrick Brook,           306.01400,C-08/09/2006-03,2006/08/09,,NRD,             1.00000,Wild,,             1.00000,Present,60
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,BND,             1.00000,Wild,,             8.00000,Present,
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,FSD,             1.00000,Wild,,             7.00000,Present,
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,NSK,             1.00000,Wild,,            13.00000,Present,
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,            20.00000,Common,
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             1.00000,Present,63
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,CMS,             1.00000,Wild,,             1.00000,Present,
        606630.00000,       5025361.00000,,           307.01270,C-08/09/2007-01,2007/08/09,Backpack Electrofishing,WHS,             1.00000,Wild,,             1.00000,Present,
        609214.00000,       5024096.00000,,           307.01140,C-08/09/2007-02,2007/08/09,Backpack Electrofishing,FSD,             1.00000,Wild,,            12.00000,Present,
        609214.00000,       5024096.00000,,           307.01140,C-08/09/2007-02,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,             6.00000,Present,
        609214.00000,       5024096.00000,,           307.01140,C-08/09/2007-02,2007/08/09,Backpack Electrofishing,BND,             1.00000,Wild,,             3.00000,Present,
        609214.00000,       5024096.00000,,           307.01140,C-08/09/2007-02,2007/08/09,Backpack Electrofishing,PRD,             1.00000,Wild,,             1.00000,Present,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,FSD,             1.00000,Wild,,             9.00000,Present,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,            29.00000,Common,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,PRD,             1.00000,Wild,,            11.00000,Present,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,WHS,             1.00000,Wild,,             4.00000,Present,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,NRD,             1.00000,Wild,,             1.00000,Present,
        611561.00000,       5022068.00000,,           307.01120,C-08/09/2007-03,2007/08/09,Backpack Electrofishing,NSK,             1.00000,Wild,,             1.00000,Present,
        607551.00000,       5016250.00000,Huntley Brook,           307.01100,C-08/09/2007-04,2007/08/09,Backpack Electrofishing,FLF,             1.00000,Wild,,             2.00000,Present,
        607551.00000,       5016250.00000,Huntley Brook,           307.01100,C-08/09/2007-04,2007/08/09,Backpack Electrofishing,WHS,             1.00000,Wild,,             6.00000,Present,
        607551.00000,       5016250.00000,Huntley Brook,           307.01100,C-08/09/2007-04,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,             8.00000,Present,
        610643.00000,       5026226.00000,Stony Brook,           307.01300,C-08/09/2007-05,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,             1.00000,Present,
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             3.00000,Common,110-133
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,54-68
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,62-89
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,PRD,             1.00000,Wild,,             2.00000,Present,
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,WHS,             1.00000,Wild,,             3.00000,Present,
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,NSK,             1.00000,Wild,,             7.00000,Present,
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,CCB,             1.00000,Wild,,            15.00000,Common,
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,57-74
        610421.00000,       5019903.00000,,           307.01130,C-08/09/2007-06,2007/08/09,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,55-69
        621718.00000,       5042061.00000,,           307.01690,C-08/10/2007-01,2007/08/10,Backpack Electrofishing,CCB,             1.00000,Wild,,             3.00000,Present,
        621135.00000,       5041560.00000,,           307.01680,C-08/10/2007-02,2007/08/10,Backpack Electrofishing,CCB,             1.00000,Wild,,             7.00000,Present,
        620904.00000,       5041129.00000,,           307.02080,C-08/10/2007-03,2007/08/10,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             2.00000,Present,74-81
        620904.00000,       5041129.00000,,           307.02080,C-08/10/2007-03,2007/08/10,Backpack Electrofishing,CCB,             1.00000,Wild,,             2.00000,Present,
        565135.00000,       4938282.00000,,           305.00200,C-08/12/2005-01,2005/08/12,,LLS,             1.00000,,YOY,            20.00000,,
        565135.00000,       4938282.00000,,           305.00200,C-08/12/2005-01,2005/08/12,,LLS,             1.00000,,Juvenile,             6.00000,,
        565135.00000,       4938282.00000,,           305.00200,C-08/12/2005-01,2005/08/12,,EEL,             1.00000,,,            65.00000,,
        539639.00000,       4945073.00000,,           390.00100,C-08/13/1990-01,1990/08/13,,LLS,             1.00000,,,             4.00000,,125-149
        539639.00000,       4945073.00000,,           390.00100,C-08/13/1990-01,1990/08/13,,LLS,             1.00000,,,            15.00000,,100-124
        539639.00000,       4945073.00000,,           390.00100,C-08/13/1990-01,1990/08/13,,LLS,             1.00000,,,            23.00000,,50-74
        539639.00000,       4945073.00000,,           390.00100,C-08/13/1990-01,1990/08/13,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,Present,
        557855.00000,       4978408.00000,,           392.00400,C-08/13/1992-01,1992/08/13,Backpack Electrofishing,BKT,             1.00000,Unknown,YOY,             5.00000,,
        557855.00000,       4978408.00000,,           392.00400,C-08/13/1992-01,1992/08/13,Backpack Electrofishing,BKT,             1.00000,Unknown,YOY,            35.00000,,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,PKS,             1.00000,Wild,,             2.00000,Present,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,GLS,             1.00000,Wild,,             4.00000,Present,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,CCB,             1.00000,Wild,,            14.00000,Present,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,PKL,             1.00000,Wild,,             1.00000,Present,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,FLF,             1.00000,Wild,,             1.00000,Present,
        607401.00000,       5029212.00000,Dog Brook,           307.01590,C-08/13/2007-01,2007/08/13,Backpack Electrofishing,SMB,             1.00000,Wild,,             1.00000,Present,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,WHS,             1.00000,Wild,,             4.00000,Present,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,CCB,             1.00000,Wild,,            55.00000,Abundant,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,PRD,             1.00000,Wild,,             2.00000,Present,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,FSD,             1.00000,Wild,,             3.00000,Present,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,NSK,             1.00000,Wild,,             4.00000,Present,
        610547.00000,       5029844.00000,,           307.01340,C-08/13/2007-02,2007/08/13,Backpack Electrofishing,NRD,             1.00000,Wild,,             1.00000,Present,
        613164.00000,       5034879.00000,,           307.01360,C-08/13/2007-03,2007/08/13,Backpack Electrofishing,WHS,             1.00000,Wild,,             8.00000,Present,
        613164.00000,       5034879.00000,,           307.01360,C-08/13/2007-03,2007/08/13,Backpack Electrofishing,FLF,             1.00000,Wild,,             3.00000,Present,
        613164.00000,       5034879.00000,,           307.01360,C-08/13/2007-03,2007/08/13,Backpack Electrofishing,CMS,             1.00000,Wild,,            18.00000,Common,
        613164.00000,       5034879.00000,,           307.01360,C-08/13/2007-03,2007/08/13,Backpack Electrofishing,BND,             1.00000,Wild,,            47.00000,Abundant,
        613164.00000,       5034879.00000,,           307.01360,C-08/13/2007-03,2007/08/13,Backpack Electrofishing,CCB,             1.00000,Wild,,            28.00000,Common,
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,125-149
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,100-124
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,75-99
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            16.00000,,50-74
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,,EEL,             0.00000,,,,Present,
        644972.00000,       4989013.00000,,           391.00100,C-08/14/1991-01,1991/08/14,,CCB,             0.00000,,,,Present,
        542828.00000,       4935488.00000,,           306.01500,C-08/14/2006-01,2006/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             8.00000,Present,55-64
        542828.00000,       4935488.00000,,           306.01500,C-08/14/2006-01,2006/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             1.00000,Present,106
        542828.00000,       4935488.00000,,           306.01500,C-08/14/2006-01,2006/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             2.00000,Present,153-155
        542828.00000,       4935488.00000,,           306.01500,C-08/14/2006-01,2006/08/14,,CCB,             1.00000,,,             5.00000,,60-98
        607085.00000,       5038768.00000,Beaver Brook,           307.01570,C-08/14/2007-01,2007/08/14,Backpack Electrofishing,TSK,             1.00000,Wild,,             2.00000,Present,
        607085.00000,       5038768.00000,Beaver Brook,           307.01570,C-08/14/2007-01,2007/08/14,Backpack Electrofishing,CCB,             1.00000,Wild,,            14.00000,Present,
        607085.00000,       5038768.00000,Beaver Brook,           307.01570,C-08/14/2007-01,2007/08/14,Backpack Electrofishing,CMS,             1.00000,Wild,,             9.00000,Present,
        607085.00000,       5038768.00000,Beaver Brook,           307.01570,C-08/14/2007-01,2007/08/14,Backpack Electrofishing,NSK,             1.00000,Wild,,             1.00000,Present,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,59-70
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,57-73
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,CCB,             1.00000,Wild,,            12.00000,Present,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,57-68
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Common,58-68
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             7.00000,Common,87-107
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,FSD,             1.00000,Wild,,             3.00000,Present,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,BND,             1.00000,Wild,,             7.00000,Present,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,NRD,             1.00000,Wild,,             6.00000,Present,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,NSK,             1.00000,Wild,,            35.00000,Common,
        605682.00000,       5040971.00000,Beaver Brook,           307.01580,C-08/14/2007-02,2007/08/14,Backpack Electrofishing,TSK,             1.00000,Wild,,            10.00000,Present,
        604847.00000,       5032101.00000,Higgins Brook,           307.01320,C-08/14/2007-03,2007/08/14,Backpack Electrofishing,CCB,             1.00000,Wild,,             9.00000,Present,
        604847.00000,       5032101.00000,Higgins Brook,           307.01320,C-08/14/2007-03,2007/08/14,Backpack Electrofishing,BND,             1.00000,Wild,,            69.00000,Abundant,
        604847.00000,       5032101.00000,Higgins Brook,           307.01320,C-08/14/2007-03,2007/08/14,Backpack Electrofishing,CMS,             1.00000,Wild,,            17.00000,Common,
        604454.00000,       5030979.00000,Dog Brook,           307.01310,C-08/14/2007-04,2007/08/14,Backpack Electrofishing,CCB,             1.00000,Wild,,             6.00000,Present,
        604454.00000,       5030979.00000,Dog Brook,           307.01310,C-08/14/2007-04,2007/08/14,Backpack Electrofishing,WHS,             1.00000,Wild,,             5.00000,Present,
        551852.00000,       4903681.00000,,           307.56000,C-08/14/2007-11,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            37.00000,Abundant,42-69
        551852.00000,       4903681.00000,,           307.56000,C-08/14/2007-11,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            30.00000,Abundant,79-144
        551852.00000,       4903681.00000,,           307.56000,C-08/14/2007-11,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             2.00000,Abundant,167-186
        551852.00000,       4903681.00000,,           307.56000,C-08/14/2007-11,2007/08/14,Backpack Electrofishing,EEL,             1.00000,,,             1.00000,,
        548612.00000,       4904411.00000,,           307.55900,C-08/14/2007-12,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             6.00000,Present,97-141
        548612.00000,       4904411.00000,,           307.55900,C-08/14/2007-12,2007/08/14,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             3.00000,Present,51
        604170.00000,       4979932.00000,,           308.00750,C-08/14/2008-01,2008/08/14,Backpack Electrofishing,CCB,             1.00000,Unknown,Larvae,             4.00000,,
        604170.00000,       4979932.00000,,           308.00750,C-08/14/2008-01,2008/08/14,Backpack Electrofishing,SRS,             1.00000,Unknown,Larvae,             2.00000,,
        604170.00000,       4979932.00000,,           308.00750,C-08/14/2008-01,2008/08/14,Backpack Electrofishing,BND,             1.00000,Unknown,Larvae,             2.00000,,
        613927.00000,       4966683.00000,,           308.00740,C-08/14/2008-02,2008/08/14,Backpack Electrofishing,CMS,             1.00000,Unknown,Adults/Juveniles,             6.00000,,
        613927.00000,       4966683.00000,,           308.00740,C-08/14/2008-02,2008/08/14,Backpack Electrofishing,WHS,             1.00000,Unknown,Adults/Juveniles,             1.00000,,
        613927.00000,       4966683.00000,,           308.00740,C-08/14/2008-02,2008/08/14,Backpack Electrofishing,EEL,             1.00000,Unknown,Adults/Juveniles,             1.00000,,
        643239.00000,       4987679.00000,Penknife Brook,           391.00200,C-08/15/1991-01,1991/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             8.00000,,75-99
        643239.00000,       4987679.00000,Penknife Brook,           391.00200,C-08/15/1991-01,1991/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            12.00000,,100-124
        643239.00000,       4987679.00000,Penknife Brook,           391.00200,C-08/15/1991-01,1991/08/15,,EEL,             0.00000,,,,Present,
        644611.00000,       4987392.00000,Penknife Brook,           391.00300,C-08/15/1991-02,1991/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            29.00000,,50-74
        644611.00000,       4987392.00000,Penknife Brook,           391.00300,C-08/15/1991-02,1991/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             7.00000,,100-124
        644611.00000,       4987392.00000,Penknife Brook,           391.00300,C-08/15/1991-02,1991/08/15,,BUL,             0.00000,,,,Present,
        559301.00000,       4906219.00000,Jordan Stream,           303.00700,C-08/15/2003-01,2003/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,125-149
        559301.00000,       4906219.00000,Jordan Stream,           303.00700,C-08/15/2003-01,2003/08/15,,EEL,             1.00000,,,             6.00000,,
        559301.00000,       4906219.00000,Jordan Stream,           303.00700,C-08/15/2003-01,2003/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            31.00000,,50-74
        559301.00000,       4906219.00000,Jordan Stream,           303.00700,C-08/15/2003-01,2003/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            16.00000,,100-124
        559301.00000,       4906219.00000,Jordan Stream,           303.00700,C-08/15/2003-01,2003/08/15,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,75-99
        559363.00000,       4907730.00000,Jordan Stream,           303.00800,C-08/15/2003-02,2003/08/15,,LLS,             1.00000,,,            17.00000,,26-49
        559363.00000,       4907730.00000,Jordan Stream,           303.00800,C-08/15/2003-02,2003/08/15,,LLS,             1.00000,,,             8.00000,,50-74
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,FSD,             1.00000,Wild,,             2.00000,Present,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,NSK,             1.00000,Wild,,             2.00000,Present,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,CCB,             1.00000,Wild,,            51.00000,Abundant,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,CMS,             1.00000,Wild,,             8.00000,Present,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,WHS,             1.00000,Wild,,            43.00000,Abundant,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,BND,             1.00000,Wild,,           124.00000,Superabundant,
        617085.00000,       5027232.00000,Millberry Brook,           307.01640,C-08/15/2007-01,2007/08/15,Backpack Electrofishing,TSK,             1.00000,Wild,,             1.00000,Present,
        618181.00000,       5021591.00000,Enoch Brook,           307.01600,C-08/15/2007-02,2007/08/15,Backpack Electrofishing,WHS,             1.00000,Wild,,             4.00000,Present,
        618181.00000,       5021591.00000,Enoch Brook,           307.01600,C-08/15/2007-02,2007/08/15,Backpack Electrofishing,CMS,             1.00000,Wild,,             1.00000,Present,
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             2.00000,Wild,Legal,             6.00000,Abundant,152-202
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            42.00000,Abundant,89-151
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,LCB,             1.00000,,,            92.00000,,
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,LCB,             2.00000,,,            39.00000,,
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,LCB,             3.00000,,,            26.00000,,
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,            46.00000,Abundant,48-82
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,             9.00000,Abundant,155-243
        607421.00000,       4942854.00000,Indian River,           307.59800,C-08/15/2007-11,2007/08/15,Backpack Electrofishing,EEL,             1.00000,,,            39.00000,,
