Basin,Stem,Station,Date,Species,Average,Minimum,Maximum,Body,Town,Latitude,Longitude,,,,,,,,
4,1,15,1081006,bndkilli,-,68,78,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,brbull,-,263,370,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,chnpick,179.0,179,179,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,eel,235.0,235,235,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,gldshnr,-,76,88,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,lmb,-,58,441,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,pmpknsd,-,88,179,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,rdfnpick,250.0,250,250,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,smb,-,222,406,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,sunfish,yoy,-,-,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,swmpdtr,39.0,39,39,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,wperch,-,75,242,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,wtsuck,-,468,472,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1081006,yperch,-,70,194,Watchaug Pond,Charlestown,41.38008,-71.68492,,,,,,,,
4,1,15,1100914,alewife,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,blgl,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,blkcrp,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,brbull,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,chnpick,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,crkchbskr,173.0,173,173,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,eel,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,gldshnr,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,lmb,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,pmpknsd,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,smb,267.0,267,267,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,wperch,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,wtsuck,342.0,342,342,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,15,1100914,yperch,0.0,0,0,Watchaug Pond,Charlestown,,,,,,,,,,
4,1,16,1000706,blgl,61.9,48,95,Aguntaug Brook/Westerly-Bradford Rd.(Rt. 91),Westerly,41.38519,-71.79056,,,,,,,,
4,1,16,1000706,eel,318.0,224,380,Aguntaug Brook/Westerly-Bradford Rd.(Rt. 91),Westerly,41.38519,-71.79056,,,,,,,,
4,1,16,1000706,pmpknsd,78.8,51,87,Aguntaug Brook/Westerly-Bradford Rd.(Rt. 91),Westerly,41.38519,-71.79056,,,,,,,,
4,1,16,1000706,rdbrst,58.0,58,58,Aguntaug Brook/Westerly-Bradford Rd.(Rt. 91),Westerly,41.38519,-71.79056,,,,,,,,
4,1,16,1000706,rdfnpick,78.8,73,82,Aguntaug Brook/Westerly-Bradford Rd.(Rt. 91),Westerly,41.38519,-71.79056,,,,,,,,
4,1,17,1000707,bndsnfsh,53.0,53,53,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,17,1000707,chnpick,137.0,92,182,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,17,1000707,eel,276.0,276,276,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,17,1000707,rdfnpick,120.3,68,211,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,17,1000707,tssdtr,57.5,53,62,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,17,1000707,yperch,95.0,95,95,Pasquiset Brook/Shannock rd + Sherman ave,Charlestown,41.44472,-71.62681,,,,,,,,
4,1,18,1030728,blgl,179.0,115,209,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,blkcrp,315.0,310,320,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,chnpick,161.0,161,161,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,eel,387.4,200,510,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,fllfsh,84.5,70,99,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,lmb,352.1,132,495,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,pmpknsd,144.7,116,198,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,rdfnpick,196.0,181,204,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,wperch,243.5,173,285,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,wtsuck,452.4,338,513,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1030728,yperch,165.7,108,247,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1031103,brbull,,175,233,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1031103,eel,450.0,450,450,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,18,1031103,wtcat,,185,285,Pawcatuck R./Biscuit City Rd.,Charlestown/Richmond,41.44786,-71.61709,,,,,,,,
4,1,19,1070521,blgl,156.7,90,197,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,blkcrp,137.1,79,200,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,brbull,307.0,264,350,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,chnpick,310.2,226,442,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,eel,337.0,300,390,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,gldshnr,176.9,112,253,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,lmb,363.5,235,500,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,pmpknsd,139.4,82,187,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,wperch,190.5,140,241,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,wtcat,277.0,234,320,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,wtsuck,332.3,170,516,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070521,yperch,148.3,68,260,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,blgl,100.4,79,119,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,brbull,223.0,223,223,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,chnpick,105.0,105,105,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,eel,290.0,230,350,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,pmpknsd,139.5,95,205,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,rdfnpick,177.0,177,177,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,19,1070529,yperch,145.0,145,145,Pasquiset Pond,Charlestown,41.42542,-71.63131,,,,,,,,
4,1,20,1070529,brktrt,118.2,71,192,"Tributary to Pasquiset Brook, Maple Lake Farm Rd.",Charlestown,41.43850,-71.62425,,,,,,,,
4,1,20,1070529,eel,205.0,205,205,"Tributary to Pasquiset Brook, Maple Lake Farm Rd.",Charlestown,41.43850,-71.62425,,,,,,,,
4,1,20,1070529,rdfnpick,79.5,74,85,"Tributary to Pasquiset Brook, Maple Lake Farm Rd.",Charlestown,41.43850,-71.62425,,,,,,,,
4,1,21,1100817,eel,-,-,-,Woody Hill Marsh,Westerly,41.37674,71.73869,,,,,,,,
4,1,21,1100817,rdfnpick,83.0,83,83,Woody Hill Marsh,Westerly,41.37674,71.73869,,,,,,,,
4,1,21,1100920,rdfnpick,80.5,78,83,Woody Hill Marsh,Westerly,41.37674,71.73869,,,,,,,,
4,1,22,1110707,brktrt,85.1,41,143,Trib/Beaver R./New London Tpk,Richmond,413303.6,713921.6,,,,,,,,
4,2,1,990421,blgl,138.9,66,212,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,brbull,293.7,243,322,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,chnpick,278.9,157,463,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,eel,570.0,570,570,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,lmb,293.7,188,410,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,pmpknsd,119.4,70,163,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990421,yperch,159.7,59,305,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990521,blgl,0.0,0,0,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990521,bndsnfsh,51.9,36,70,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990521,chnpick,140.0,140,140,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990521,lmb,210.0,210,210,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,990521,swmpdtr,38.3,34,43,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,1,1020412,swmpdtr,43.0,43,43,Yawgoog Pond,Hopkinton,41.51956,-71.78306,,,,,,,,
4,2,2,990428,blgl,55.3,29,129,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,brbull,229.7,223,243,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,chnpick,305.7,117,468,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,eel,524.0,370,610,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,gldshnr,87.5,74,100,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,lmb,348.6,65,455,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,pmpknsd,122.3,65,223,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,2,990428,yperch,242.3,117,307,Eisenhower Lake,West Greenwich,41.62183,-71.71525,,,,,,,,
4,2,3,990506,bndkilli,38.7,32,49,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,blgl,127.6,35,203,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,bndsnfsh,70.5,63,81,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,brbull,303.8,254,338,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,chnpick,225.4,108,435,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,eel,455.9,245,575,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,lmb,288.0,158,450,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,pmpknsd,166.6,88,264,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,3,990506,yperch,151.9,74,302,Wincheck Pond,Hopkinton,41.51611,-71.77000,,,,,,,,
4,2,4,990511,blgl,153.8,40,212,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,bndkilli,65.3,52,90,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,brbull,332.0,303,346,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,chnpick,349.2,330,386,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,eel,343.8,210,510,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,lmb,236.4,109,348,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,pmpknsd,146.1,83,203,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,smb,319.0,319,319,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,swmpdtr,34.0,34,34,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,wperch,232.0,162,294,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,4,990511,yperch,190.5,88,282,Boone Lake,Exeter,41.58165,-71.67471,,,,,,,,
4,2,5,990513,blgl,166.8,37,240,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,bndsnfsh,50.3,39,68,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,brntrt,294.2,223,328,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,chnpick,266.5,48,380,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,crkchbskr,221.8,65,356,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,eel,453.3,390,490,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,gldshnr,110.6,64,227,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,lmb,341.3,77,548,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,pmpknsd,133.7,53,180,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,rnbwtrt,371.7,333,435,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,wtsuck,270.0,270,270,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990513,yperch,211.0,88,299,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990527,bndsnfsh,60.0,50,70,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990527,chnpick,152.0,152,152,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990527,crkchbskr,305.0,305,305,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990527,eel,305.0,305,305,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,5,990527,gldshnr,102.0,102,102,Breakheart Pond,Exeter/W. Greenwich,41.59725,-71.70247,,,,,,,,
4,2,6,990517,blgl,115.1,30,205,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,blkcrp,276.4,260,303,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,bndkilli,62.5,55,70,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,brbull,316.0,280,342,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,chnpick,258.5,118,451,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,eel,449.0,290,580,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,gldshnr,142.2,82,221,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,lmb,291.2,74,482,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,pmpknsd,135.5,70,191,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990517,yperch,206.3,109,301,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990527,bndsnfsh,48.0,35,61,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,6,990527,eel,305.0,305,305,Browning Mill Pond,Exeter,41.55756,-71.69047,,,,,,,,
4,2,7,990525,blgl,120.5,36,200,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,7,990525,chnpick,285.5,146,406,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,7,990525,eel,570.0,480,620,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,7,990525,lmb,226.1,55,531,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,7,990525,pmpknsd,111.6,73,137,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,7,990525,yperch,269.3,266,274,Ashville Pond,Hopkinton,41.50092,-71.75558,,,,,,,,
4,2,8,990601,blgl,129.0,78,236,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,blkcrp,295.3,254,325,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,brbull,194.0,194,194,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,brdlshnr,44.5,43,46,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,brntrt,348.3,278,402,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,chnpick,204.8,74,342,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,crkchbskr,122.0,84,160,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,eel,343.3,205,520,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,gldshnr,142.3,83,271,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,lmb,257.8,82,449,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,pmpknsd,123.7,96,178,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,rnbwtrt,400.0,366,425,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,swmpdtr,47.0,47,47,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,tssdtr,44.5,43,48,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,wtsuck,474.7,418,542,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990601,yperch,183.8,96,276,Wyoming Pond/Wood R.,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,8,990604,bndsnfsh,39.0,39,39,Wyoming Pond,Hopkinton/Richmond,41.52017,-71.69709,,,,,,,,
4,2,9,990607,blgl,160.1,36,222,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,brbull,322.0,322,322,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,chnpick,309.7,256,359,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,crkchbskr,87.0,87,87,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,eel,375.0,320,430,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,gldshnr,200.8,101,244,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,lmb,254.1,94,344,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,pmpknsd,170.9,40,197,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,rdbrst,170.4,126,190,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,swmpdtr,33.0,33,33,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,wtsuck,445.1,361,521,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,9,990607,yperch,158.8,23,263,Locustville Pond,Hopkinton,41.51261,-71.71764,,,,,,,,
4,2,10,990528,bndsnfsh,60.5,44,77,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990528,lmb,95.0,95,95,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,blgl,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,brbull,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,chnpick,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,lmb,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,pmpknsd,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,swmpdtr,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,10,990607,yperch,0.0,0,0,Blue Pond,Hopkinton,41.51133,-71.75060,,,,,,,,
4,2,11,990622,blkndce,63.4,49,78,AcidFactoryBk/PlainsMeetingHouseRd,West Greenwich,41.63436,-71.72191,,,,,,,,
4,2,11,990622,brktrt,76.8,40,170,AcidFactoryBk/PlainsMeetingHouseRd,West Greenwich,41.63436,-71.72191,,,,,,,,
4,2,12,990622,brktrt,91.9,37,170,PhillipsBk/PlainsMeetingHouseRd,West Greenwich,41.63905,-71.74648,,,,,,,,
4,2,13,990622,brktrt,176.0,103,272,KellyBk/LibertyHillRd,West Greenwich,41.62793,-71.75974,,,,,,,,
4,2,13,990622,chnpick,143.0,143,143,KellyBk/LibertyHillRd,West Greenwich,41.62793,-71.75974,,,,,,,,
4,2,13,990622,eel,267.8,203,335,KellyBk/LibertyHillRd,West Greenwich,41.62793,-71.75974,,,,,,,,
4,2,13,990622,lmb,0.0,0,0,KellyBk/LibertyHillRd,West Greenwich,41.62793,-71.75974,,,,,,,,
4,2,13,990622,yperch,86.8,73,103,KellyBk/LibertyHillRd,West Greenwich,41.62793,-71.75974,,,,,,,,
4,2,14,990630,atlsalm,149.9,127,168,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,brktrt,72.4,29,242,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,eel,305.8,115,520,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,lngndc,89.5,65,122,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,rdfnpick,159.5,156,163,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,tssdtr,69.4,64,78,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,wtsuck,89.0,89,89,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,14,990630,yperch,87.4,75,133,FallsR/BrooktrailCul-de-Sac,Exeter,41.58871,-71.73505,,,,,,,,
4,2,15,990701,atlsalm,42.8,32,57,Tributary/Breakheart Pond,Exeter,41.59548,-71.70010,,,,,,,,
4,2,15,990701,brktrt,84.9,43,207,Tributary/Breakheart Pond,Exeter,41.59548,-71.70010,,,,,,,,
4,2,15,1090806,brktrt,104.9,59,189,Tributary of Breakheart Pond,Exeter,41.59548,-71.70010,,,,,,,,
4,2,16,990707,atlsalm,60.7,45,145,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,16,990707,brktrt,85.4,43,249,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,16,990707,eel,195.0,110,280,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,16,990707,fllfsh,69.3,57,121,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,16,990707,tssdtr,61.3,50,72,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,16,990707,wtsuck,98.9,85,110,BreakheartBk/AboveBreakheartPond,West Greenwich,41.60477,-71.69782,,,,,,,,
4,2,17,990708,atlsalm,55.5,55,56,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,brbull,152.0,152,152,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,brktrt,110.1,49,228,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,eel,261.3,100,475,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,lmb,38.0,38,38,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,lngndc,92.0,38,118,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,rdfnpick,139.8,92,167,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,tssdtr,61.6,45,79,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,17,990708,wtsuck,119.0,101,137,FlatR/PlainsRd,Exeter,41.59567,-71.71997,,,,,,,,
4,2,18,990715,atlsalm,102.0,51,169,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,brktrt,94.9,49,227,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
4,2,18,990715,brntrt,251.0,251,251,FallsR/TannerWashoutTrail,Exeter,41.60146,-71.74883,,,,,,,,
